price,beds,baths,house_size,land_size
25500000,4,4,2800,10
12800000,3,2,1600,6
11500000,3,2,1370,9.6
22000000,4,4,2650,11.6
26300000,4,3,3500,6.4
25500000,5,4,2900,7.5
19000000,8,4,3400,15
9800000,3,3,1345,7
33000000,6,3,3130,19.5
34000000,5,4,4210,10
11500000,3,2,1589,6
8200000,3,2,1500,11
3000000,3,1,1200,4
16000000,3,2,1700,20
36000000,6,5,4750,10
9800000,3,2,1350,13
24000000,4,4,2850,8
28500000,3,3,2100,7
39000000,4,6,2400,6
75000000,4,4,5000,21
11600000,3,2,1350,10
78000000,6,3,6000,30
11300000,3,3,1300,7
18000000,4,2,1600,6
40000000,4,3,2500,4.5
36500000,7,6,3500,6.1
28000000,4,2,3000,8.5
8200000,3,2,1400,11
75000000,5,4,3000,10
98000000,5,5,6500,14.5
9500000,3,1,3200,26
18000000,4,4,2100,7.3
32000000,6,5,3800,12
7600000,3,2,1400,11.5
21000000,5,4,3245,6.7
48000000,4,3,4000,15
37000000,4,4,2900,10
10800000,3,3,1250,6.5
16000000,3,3,1600,10
11000000,3,3,1250,7.3
17000000,4,3,2000,7.7
18000000,4,4,2200,8
32000000,3,3,2850,10
20000000,5,5,3240,6.3
15000000,4,3,1900,8
47000000,6,3,3000,10
15000000,4,3,1689,13
40000000,3,1,2500,50
25500000,5,4,3750,11
230000000,3,3,1800,5.5
28000000,4,2,2650,8.5
40000000,5,3,2722,14
7900000,1,1,1300,7
22500000,4,3,2850,6
21500000,5,3,2500,8.2
18000000,3,2,1900,5
25000000,3,3,1300,20
5000000,3,1,1800,6
25500000,5,4,3850,11
24000000,4,2,2800,8
7000000,3,2,1000,10
17500000,4,4,2865,9.5
30000000,4,2,2500,11
7000000,2,2,1000,3.5
29500000,4,4,3000,7.3
18000000,4,4,2150,7.3
32000000,3,4,2000,6.3
35500000,3,3,1800,9.5
13500000,3,3,1586,10
45000000,4,4,3800,8
38000000,5,3,5000,20
20000000,4,3,1500,22
11500000,3,2,1652,6
17500000,4,3,3000,9
36000000,4,3,1200,13.3
12000000,3,2,2120,9.6
15500000,3,3,1500,9
14000000,2,2,2500,11
15750000,1,1,2000,35
18500000,3,4,2220,9.5
21000000,4,4,2200,7
12000000,4,2,2200,10
17500000,4,3,3000,9
23000000,3,2,1550,13.17
12500000,3,2,1600,15
16000000,3,2,800,12.5
24000000,4,4,2650,8
29800000,6,6,3850,12
31000000,4,5,3200,6.3
6500000,6,6,1500,12
31000000,5,4,3980,16
87000000,4,5,4000,9.15
24000000,4,4,2600,7
45000000,5,4,4100,10.5
115000000,5,3,4012,43
15500000,3,3,2000,14.3
22500000,8,3,4000,5.82
4500000,2,2,800,3.75
42500000,5,3,3200,7
18000000,4,4,2400,10
36000000,5,4,3500,11.5
17000000,4,3,2750,8
22000000,4,4,2650,11.6
29000000,4,4,3500,13
21000000,4,3,1600,10
26500000,4,4,3550,6.4
2000000,3,2,600,6
39500000,4,4,4000,20
21500000,5,4,2600,6
25000000,3,2,3000,9
10300000,3,2,1800,11.5
28500000,5,5,3400,7.5
15700000,4,3,2200,6.72
48000000,4,3,4000,10
8000000,5,4,3200,40
32000000,4,2,2850,14.3
6500000,2,1,1079,10
50000000,4,4,6230,15.7
85000000,4,3,3000,14
37100000,4,2,3000,10.6
3800000,2,1,2000,9.5
32000000,3,2,2200,16
13000000,4,2,2500,25
32000000,3,3,2800,15
14750000,4,3,1900,7.5
36000000,4,3,3500,7.5
25000000,4,3,1600,10
36000000,5,5,3000,10
25000000,4,4,2800,10
14500000,3,3,2142,8.6
15000000,4,3,1900,8
20000000,3,3,2800,10.5
24000000,4,4,2650,8
21500000,5,4,3010,8.2
12500000,3,2,1250,7.7
29000000,5,5,3250,6.5
140000000,4,2,2900,23.87
22500000,5,4,3200,9
11500000,3,2,2100,6
21000000,4,4,2986,7
17500000,4,4,2400,8
30000000,5,4,4500,16
11500000,3,2,1200,6.8
15000000,3,3,1750,10
11000000,3,2,1650,7
34000000,5,4,4000,10
16000000,4,2,2450,11
21000000,4,4,2789,7
22500000,5,4,3450,9
18500000,6,3,1400,7
26000000,5,4,3785,11
14500000,3,3,1600,10.5
25500000,4,2,3500,10
28500000,4,3,2850,10.5
14700000,3,3,2210,8.6
25500000,5,4,3845,11
21500000,5,4,3245,8.2
18800000,4,3,3100,8.5
10000000,3,2,1525,11
3900000,3,1,1200,10
25000000,5,3,2730,13.5
4500000,2,1,1400,3
35000000,3,1,1500,10
6700000,3,1,1700,15.5
33000000,4,3,3100,15
3200000,2,1,500,2.5
35000000,5,5,3500,7.5
38500000,6,5,2500,11
9600000,3,1,1200,26
17500000,4,2,2000,7.5
30000000,4,3,3000,10
95000000,5,4,10000,52
10800000,3,2,2200,6
15700000,4,3,2200,6.72
180000000,4,4,5700,32
33000000,5,4,3452,8
13500000,3,3,1600,10
170000000,4,3,8500,90
38000000,4,3,1500,20
11500000,3,2,1653,6
18500000,3,1,2500,14.5
16000000,3,3,1600,7.7
100000000,5,6,5500,20
16000000,3,3,2000,7.7
29500000,5,4,3800,6
6500000,2,1,900,6
26500000,4,4,3450,11
16000000,4,2,785,7.5
20000000,5,4,3000,9.6
11800000,2,1,1050,8.5
22000000,4,4,1600,6.5
15000000,4,3,1665,13
42000000,5,4,4000,10.5
28000000,4,4,3500,10
16000000,3,3,1600,10
25500000,4,2,3000,10
50000000,5,4,2650,7.5
22500000,4,4,2800,8
36000000,4,4,3800,10.5
22000000,4,4,2700,11.6
5700000,1,2,1250,1
24000000,5,4,2950,8
26500000,4,4,2900,7
30000000,8,6,5000,8
4500000,4,2,1150,2.5
13000000,3,2,1400,6
7000000,3,2,1560,18
37960000,2,1,800,7.3
8500000,3,3,1820,1.3
33000000,3,2,1560,10
34000000,4,3,3000,15
15500000,3,2,2100,14.3
69000000,4,3,4500,11.3
48500000,4,3,3200,10.5
29500000,4,4,3000,7.3
21000000,4,4,2200,7
185000000,3,2,2500,12
37000000,4,3,3150,7
19600000,4,4,2950,8
140000000,6,5,7500,17
16000000,2,2,1500,15
12000000,4,2,2000,7
15000000,4,3,1677,13
8000000,3,2,1500,10
22500000,2,1,2100,10
36500000,5,4,4350,20
30000000,4,2,2400,18
40000000,4,3,2650,8.88
23000000,3,3,2400,6
36000000,5,4,3550,11.8
50000000,8,5,7000,16.5
60000000,7,7,7000,14
48000000,4,4,2200,12
26500000,4,3,3000,7.6
36000000,5,5,3000,16
62000000,5,3,2500,24.5
250000000,5,5,8000,38
19800000,4,3,3000,10
35000000,5,4,3500,7.5
13500000,2,2,1762,14.7
22000000,4,4,2650,8
29000000,4,4,4000,10
8000000,3,2,1350,7
20000000,4,3,3000,8.5
17000000,4,1,1500,21.4
10000000,3,2,1500,1.5
29500000,4,4,3000,7.3
48000000,4,3,4100,15
11000000,3,2,1350,8
12500000,3,3,1875,10
35000000,5,3,3500,34
25000000,4,4,2800,7.2
7500000,2,1,1000,14.5
22500000,4,2,3200,9.2
24000000,4,4,2700,8
21500000,5,3,2500,8.2
28000000,4,2,2850,8.5
22500000,4,3,3600,9
22000000,5,6,3800,6
26000000,4,3,3000,7.6
22500000,5,4,3200,9
24000000,4,4,2600,7
110000000,5,4,4000,19.3
22000000,4,4,2650,11.6
30000000,5,4,2850,7
34000000,4,4,3200,8
9000000,2,2,2860,11
21000000,4,4,2650,8.1
16000000,3,2,1500,25
18000000,4,2,3000,10
17500000,3,3,1100,6
34000000,4,4,3000,7.5
12500000,4,2,2340,10
220000000,5,4,6000,14.5
9000000,2,2,1800,10
12000000,3,2,1500,8
15700000,4,3,2200,6.72
26500000,4,3,3400,10.5
25000000,3,2,1250,11
17800000,3,3,1800,10
19000000,4,3,3000,8.5
29500000,5,4,3988,16
15000000,2,2,1600,8.5
13700000,3,2,1600,10
12000000,3,2,1200,7
29500000,4,3,2450,15
23500000,4,3,2400,7
11000000,3,2,2750,7.5
17500000,4,3,1717,7
29500000,4,4,2900,12
25000000,4,3,2800,7
80000000,6,4,4000,14.5
23000000,4,3,2582,8.6
40000000,4,4,3900,12.7
93500000,3,2,5700,11
22000000,4,4,2780,8
12500000,2,1,1100,8
35000000,5,5,3250,7
11000000,3,2,1100,20.6
15000000,3,3,1800,8
15500000,3,2,2000,14.3
14800000,3,2,1800,8.7
12000000,2,1,600,6.17
13700000,3,3,1502,10
52500000,2,3,1100,4
7900000,3,2,1550,8
13000000,4,2,1550,7
13000000,4,1,1460,37
15000000,3,2,1500,12.5
17800000,3,3,1700,10
18000000,4,2,3000,7
15000000,5,1,3500,50
18000000,4,4,2100,7.3
7800000,6,2,2800,15
2500000,2,1,900,2.7
22000000,3,2,2800,10
24500000,6,3,2689,13
28000000,4,4,4000,10
26000000,4,4,2500,7.5
29500000,5,4,3500,8
22000000,4,4,3000,8.5
29000000,6,3,3100,10
28000000,4,3,3500,21
15000000,4,2,1850,8
6500000,3,1,1963,15
29500000,4,4,3000,7.3
38500000,4,3,3500,8
24500000,4,2,3500,11
22500000,4,4,1850,7
17000000,4,3,3200,7
50000000,5,5,3200,8.56
16000000,4,3,1850,6.6
40000000,3,2,2700,40
28500000,4,3,4800,9.2
17800000,4,3,1750,10
15000000,4,2,2300,10
4500000,3,1,3000,14
10800000,3,3,1250,6.5
22500000,5,4,3200,9
88000000,4,5,3000,16
6800000,2,2,1200,10
27000000,4,3,3145,9.5
26500000,4,4,3500,6.4
13500000,3,3,1453,10
21500000,5,3,2500,8.2
35500000,4,4,3450,8
14500000,3,3,2130,8.6
28500000,4,4,2560,8
17800000,3,3,1700,10
230000000,3,3,6000,57
12000000,3,1,1500,9.5
6400000,4,1,900,15
26500000,4,4,3500,6.4
17000000,3,3,2422,17.4
21500000,5,4,2986,8.2
26500000,4,4,3500,6.4
450000000,4,4,12150,57.7
69000000,4,4,4500,11.2
22500000,5,4,3200,9
21500000,4,4,2698,7
225000000,9,9,10000,25
65000000,5,5,4000,11.2
26500000,4,3,3000,6.5
6800000,2,1,1100,8.13
218500000,6,6,1500,38
17500000,3,2,1459,6.5
19000000,4,3,3000,8.5
11500000,3,2,1528,6
9800000,3,2,1355,7
18000000,5,2,3000,15
6500000,3,1,2000,11
11500000,3,2,1526,6
23000000,4,4,2650,8
19800000,3,3,2400,11
40000000,4,3,2400,12.22
24000000,4,4,2650,7
5800000,2,2,952,3.5
22000000,4,4,2700,11.6
150000000,5,5,6000,27.5
17000000,5,4,1900,6.5
11500000,2,2,1200,8.5
28000000,4,4,4000,10
11000000,3,1,1500,20
28000000,4,4,3000,8
38000000,5,3,3000,30
22000000,4,4,2850,7.5
26000000,3,3,3100,10
64500000,4,4,2500,26.85
6500000,1,2,500.85,1.89
24000000,4,4,2700,8
68500000,5,3,5000,11.8
22500000,4,3,3600,9
22000000,4,4,2980,6.1
12000000,3,2,1500,8
45000000,4,4,1000,8
21000000,4,4,2650,7
10500000,2,1,750,7.5
24000000,4,4,2950,8
40000000,4,3,3000,14
15000000,4,3,1900,8
33000000,5,4,3456,8
15000000,4,3,1752,13
11000000,3,2,1750,8
22000000,4,4,2700,11.6
180000000,5,5,6600,38
35500000,4,3,2650,10
9800000,3,2,1325,7
42000000,4,3,3000,14
30000000,5,4,4500,16
10800000,3,2,2000,6
26000000,5,4,3750,11
11300000,3,3,1300,7
26000000,5,4,3752,11
15000000,4,2,1450,10
82500000,4,3,4000,14.5
23500000,5,3,2850,8
27500000,4,4,3000,10
15500000,3,2,1386,12
12000000,3,3,1420,8
21500000,4,4,2860,7
12000000,3,3,1398,8
17500000,4,4,2200,8
9500000,3,3,2600,3.5
21500000,5,4,3110,8.2
35000000,6,4,3000,28
41500000,5,5,3600,6
23000000,8,3,4000,18.5
16500000,3,2,2850,6
14500000,2,2,650,3.65
15000000,5,2,2300,6
42000000,4,3,2900,18
33000000,5,4,3485,10
24000000,4,4,2800,10
33000000,4,3,3500,12
24000000,4,4,2750,8
12500000,4,2,2140,22
12000000,3,3,1456,8
40000000,4,5,3900,13
37500000,5,2,2500,12.5
7500000,2,1,1000,5
5600000,3,1,960,5.5
8000000,3,2,950,8.5
115000000,5,3,3500,43
17500000,4,4,2000,9
27000000,3,1,2500,9
115000000,5,5,4000,15.5
13700000,3,3,1456,10
35000000,4,4,4200,12
38000000,4,4,2930,10
